message_id,campaign_id,client_id,channel,sent_at,status
1084,2,775,sms,2025-03-15 08:00:00,delivered
1085,2,2323,sms,2025-03-16 15:00:00,delivered
1086,2,2698,sms,2025-03-15 09:00:00,delivered
1087,2,2065,sms,2025-03-16 08:00:00,delivered
1088,2,210,sms,2025-03-15 17:00:00,delivered
1089,2,573,sms,2025-03-15 15:00:00,delivered
1090,2,1461,sms,2025-03-15 16:00:00,delivered
1091,2,2995,sms,2025-03-16 08:00:00,delivered
1092,2,630,sms,2025-03-16 19:00:00,delivered
1093,2,1835,sms,2025-03-16 15:00:00,delivered
1094,2,511,sms,2025-03-15 16:00:00,bounced
1095,2,1990,sms,2025-03-16 09:00:00,delivered
1096,2,446,sms,2025-03-15 10:00:00,delivered
1097,2,821,sms,2025-03-15 09:00:00,delivered
1098,2,1054,sms,2025-03-16 10:00:00,delivered
1099,2,669,sms,2025-03-15 10:00:00,delivered
1100,2,1549,sms,2025-03-15 15:00:00,delivered
1101,2,772,sms,2025-03-16 16:00:00,delivered
1102,2,2659,sms,2025-03-15 08:00:00,delivered
1103,2,1860,sms,2025-03-16 08:00:00,delivered
1104,2,820,sms,2025-03-16 16:00:00,delivered
1105,2,792,sms,2025-03-15 14:00:00,delivered
1106,2,1548,sms,2025-03-15 13:00:00,delivered
1107,2,1127,sms,2025-03-16 09:00:00,delivered
1108,2,2691,sms,2025-03-15 11:00:00,bounced
1109,2,1080,sms,2025-03-15 13:00:00,delivered
1110,2,2282,sms,2025-03-15 17:00:00,delivered
1111,2,562,sms,2025-03-15 08:00:00,delivered
1112,2,153,sms,2025-03-16 16:00:00,delivered
1113,2,1488,sms,2025-03-16 19:00:00,delivered
1114,2,42,sms,2025-03-16 15:00:00,delivered
1115,2,2680,sms,2025-03-16 16:00:00,delivered
1116,2,462,sms,2025-03-15 19:00:00,delivered
1117,2,1163,sms,2025-03-16 10:00:00,delivered
1118,2,888,sms,2025-03-16 19:00:00,delivered
1119,2,1182,sms,2025-03-16 12:00:00,delivered
1120,2,1178,sms,2025-03-16 13:00:00,delivered
1121,2,1776,sms,2025-03-15 16:00:00,delivered
1122,2,1336,sms,2025-03-16 12:00:00,delivered
1123,2,529,sms,2025-03-15 15:00:00,delivered
1124,2,394,sms,2025-03-15 15:00:00,delivered
1125,2,911,sms,2025-03-15 13:00:00,delivered
1126,2,1850,sms,2025-03-16 19:00:00,delivered
1127,2,651,sms,2025-03-16 08:00:00,delivered
1128,2,2707,sms,2025-03-16 16:00:00,delivered
1129,2,2005,sms,2025-03-15 12:00:00,delivered
1130,2,542,sms,2025-03-15 16:00:00,delivered
1131,2,1574,sms,2025-03-15 09:00:00,delivered
1132,2,232,sms,2025-03-16 13:00:00,delivered
1133,2,2980,sms,2025-03-16 12:00:00,delivered
1134,2,779,sms,2025-03-16 15:00:00,delivered
1135,2,2384,sms,2025-03-16 11:00:00,delivered
1136,2,2310,sms,2025-03-15 19:00:00,delivered
1137,2,1553,sms,2025-03-15 11:00:00,delivered
1138,2,762,sms,2025-03-16 10:00:00,delivered
1139,2,596,sms,2025-03-16 17:00:00,delivered
1140,2,801,sms,2025-03-15 13:00:00,delivered
1141,2,932,sms,2025-03-16 08:00:00,delivered
1142,2,1785,sms,2025-03-16 17:00:00,delivered
1143,2,2001,sms,2025-03-16 13:00:00,delivered
1144,2,2435,sms,2025-03-16 09:00:00,delivered
1145,2,6,sms,2025-03-15 11:00:00,delivered
1146,2,2724,sms,2025-03-15 14:00:00,delivered
1147,2,868,sms,2025-03-16 18:00:00,delivered
1148,2,1621,sms,2025-03-16 12:00:00,delivered
1149,2,1436,sms,2025-03-15 19:00:00,delivered
1150,2,518,sms,2025-03-15 14:00:00,delivered
1151,2,406,sms,2025-03-16 11:00:00,delivered
1152,2,1789,sms,2025-03-15 11:00:00,delivered
1153,2,258,sms,2025-03-15 10:00:00,delivered
1154,2,1732,sms,2025-03-16 16:00:00,delivered
1155,2,2415,sms,2025-03-15 09:00:00,delivered
1156,2,1560,sms,2025-03-15 16:00:00,delivered
1157,2,2164,sms,2025-03-16 13:00:00,delivered
1158,2,224,sms,2025-03-16 12:00:00,delivered
1159,2,2649,sms,2025-03-15 16:00:00,delivered
1160,2,1071,sms,2025-03-16 14:00:00,delivered
1161,2,545,sms,2025-03-15 17:00:00,delivered
1162,2,65,sms,2025-03-15 11:00:00,delivered
1163,2,2385,sms,2025-03-15 11:00:00,delivered
1164,2,418,sms,2025-03-15 15:00:00,delivered
1165,2,1356,sms,2025-03-16 14:00:00,delivered
1166,2,704,sms,2025-03-15 15:00:00,delivered
1167,2,1697,sms,2025-03-15 13:00:00,delivered
1168,2,1215,sms,2025-03-16 09:00:00,delivered
1169,2,2821,sms,2025-03-15 18:00:00,delivered
1170,2,216,sms,2025-03-16 17:00:00,delivered
1171,2,1078,sms,2025-03-16 09:00:00,delivered
1172,2,1806,sms,2025-03-16 08:00:00,delivered
1173,2,1449,sms,2025-03-15 12:00:00,delivered
1174,2,783,sms,2025-03-16 18:00:00,delivered
1175,2,1867,sms,2025-03-16 17:00:00,delivered
1176,2,246,sms,2025-03-16 17:00:00,delivered
1177,2,466,sms,2025-03-16 16:00:00,delivered
1178,2,309,sms,2025-03-16 18:00:00,delivered
1179,2,339,sms,2025-03-15 12:00:00,delivered
1180,2,1652,sms,2025-03-15 08:00:00,delivered
1181,2,557,sms,2025-03-15 14:00:00,delivered
1182,2,254,sms,2025-03-15 08:00:00,delivered
1183,2,1769,sms,2025-03-15 19:00:00,delivered
1184,2,2661,sms,2025-03-15 14:00:00,delivered
1185,2,1240,sms,2025-03-16 16:00:00,delivered
1186,2,2394,sms,2025-03-15 15:00:00,delivered
1187,2,2,sms,2025-03-16 09:00:00,delivered
1188,2,371,sms,2025-03-16 18:00:00,delivered
1189,2,809,sms,2025-03-15 09:00:00,delivered
1190,2,1921,sms,2025-03-16 19:00:00,delivered
1191,2,2946,sms,2025-03-15 11:00:00,delivered
1192,2,144,sms,2025-03-15 10:00:00,delivered
1193,2,646,sms,2025-03-15 11:00:00,delivered
1194,2,2949,sms,2025-03-15 08:00:00,delivered
1195,2,567,sms,2025-03-15 14:00:00,delivered
1196,2,2335,sms,2025-03-15 17:00:00,delivered
1197,2,1966,sms,2025-03-16 17:00:00,delivered
1198,2,1281,sms,2025-03-16 14:00:00,delivered
1199,2,977,sms,2025-03-15 17:00:00,delivered
1200,2,642,sms,2025-03-16 19:00:00,delivered
1201,2,149,sms,2025-03-16 09:00:00,delivered
1202,2,425,sms,2025-03-16 08:00:00,delivered
1203,2,1604,sms,2025-03-15 13:00:00,delivered
1204,2,179,sms,2025-03-16 13:00:00,delivered
1205,2,2110,sms,2025-03-15 08:00:00,delivered
1206,2,2702,sms,2025-03-16 18:00:00,delivered
1207,2,2361,sms,2025-03-16 12:00:00,delivered
1208,2,167,sms,2025-03-16 18:00:00,delivered
1209,2,2104,sms,2025-03-15 14:00:00,delivered
1210,2,2808,sms,2025-03-15 11:00:00,delivered
1211,2,240,sms,2025-03-16 14:00:00,delivered
1212,2,2838,sms,2025-03-15 17:00:00,delivered
1213,2,253,sms,2025-03-15 08:00:00,delivered
1214,2,1483,sms,2025-03-15 11:00:00,delivered
1215,2,2485,sms,2025-03-15 17:00:00,delivered
1216,2,75,sms,2025-03-16 16:00:00,delivered
1217,2,1389,sms,2025-03-16 19:00:00,delivered
1218,2,1765,sms,2025-03-15 18:00:00,delivered
1219,2,1573,sms,2025-03-15 10:00:00,delivered
1220,2,269,sms,2025-03-16 15:00:00,delivered
1221,2,1521,sms,2025-03-16 16:00:00,delivered
1222,2,433,sms,2025-03-15 12:00:00,delivered
1223,2,2754,sms,2025-03-15 17:00:00,delivered
1224,2,2942,sms,2025-03-15 08:00:00,delivered
1225,2,583,sms,2025-03-15 08:00:00,bounced
1226,2,1674,sms,2025-03-16 19:00:00,delivered
1227,2,2676,sms,2025-03-15 19:00:00,delivered
1228,2,1313,sms,2025-03-15 15:00:00,delivered
1229,2,2616,sms,2025-03-16 12:00:00,delivered
1230,2,692,sms,2025-03-15 15:00:00,delivered
1231,2,2916,sms,2025-03-15 10:00:00,delivered
1232,2,2678,sms,2025-03-16 16:00:00,delivered
1233,2,1539,sms,2025-03-16 12:00:00,delivered
1234,2,474,sms,2025-03-16 08:00:00,delivered
1235,2,2644,sms,2025-03-15 10:00:00,delivered
1236,2,2366,sms,2025-03-15 08:00:00,delivered
1237,2,1344,sms,2025-03-15 17:00:00,delivered
1238,2,317,sms,2025-03-16 08:00:00,delivered
1239,2,764,sms,2025-03-15 08:00:00,delivered
1240,2,1337,sms,2025-03-15 17:00:00,delivered
1241,2,2534,sms,2025-03-15 11:00:00,delivered
1242,2,2593,sms,2025-03-16 10:00:00,delivered
1243,2,1217,sms,2025-03-16 18:00:00,delivered
1244,2,2882,sms,2025-03-16 19:00:00,delivered
1245,2,984,sms,2025-03-15 17:00:00,delivered
1246,2,1962,sms,2025-03-15 10:00:00,delivered
1247,2,549,sms,2025-03-16 13:00:00,delivered
1248,2,2997,sms,2025-03-15 15:00:00,delivered
1249,2,507,sms,2025-03-16 12:00:00,delivered
1250,2,719,sms,2025-03-15 09:00:00,delivered
1251,2,1273,sms,2025-03-15 19:00:00,delivered
1252,2,1275,sms,2025-03-15 18:00:00,delivered
1253,2,1754,sms,2025-03-15 18:00:00,delivered
1254,2,1369,sms,2025-03-16 17:00:00,delivered
1255,2,2685,sms,2025-03-15 17:00:00,delivered
1256,2,1065,sms,2025-03-16 11:00:00,delivered
1257,2,1010,sms,2025-03-15 11:00:00,delivered
1258,2,1641,sms,2025-03-15 14:00:00,delivered
1259,2,918,sms,2025-03-16 19:00:00,delivered
1260,2,2993,sms,2025-03-15 11:00:00,delivered
1261,2,1474,sms,2025-03-16 12:00:00,delivered
1262,2,707,sms,2025-03-16 09:00:00,delivered
1263,2,1174,sms,2025-03-16 16:00:00,delivered
1264,2,1212,sms,2025-03-15 17:00:00,delivered
1265,2,807,sms,2025-03-16 14:00:00,delivered
1266,2,2178,sms,2025-03-15 09:00:00,delivered
1267,2,1826,sms,2025-03-15 19:00:00,delivered
1268,2,2391,sms,2025-03-15 12:00:00,bounced
1269,2,1334,sms,2025-03-16 08:00:00,delivered
1270,2,866,sms,2025-03-16 16:00:00,delivered
1271,2,1230,sms,2025-03-16 09:00:00,delivered
1272,2,721,sms,2025-03-15 14:00:00,delivered
1273,2,384,sms,2025-03-16 14:00:00,delivered
1274,2,1090,sms,2025-03-15 08:00:00,delivered
1275,2,1972,sms,2025-03-16 14:00:00,delivered
1276,2,68,sms,2025-03-15 12:00:00,delivered
1277,2,458,sms,2025-03-16 17:00:00,delivered
1278,2,1823,sms,2025-03-15 11:00:00,delivered
1279,2,525,sms,2025-03-16 15:00:00,delivered
1280,2,2263,sms,2025-03-16 16:00:00,delivered
1281,2,1106,sms,2025-03-15 11:00:00,delivered
1282,2,1068,sms,2025-03-16 10:00:00,delivered
1283,2,789,sms,2025-03-16 15:00:00,delivered
1284,2,1280,sms,2025-03-15 08:00:00,delivered
1285,2,1749,sms,2025-03-16 16:00:00,delivered
1286,2,685,sms,2025-03-16 10:00:00,delivered
1287,2,2538,sms,2025-03-16 18:00:00,delivered
1288,2,1764,sms,2025-03-16 09:00:00,delivered
1289,2,461,sms,2025-03-16 10:00:00,delivered
1290,2,1049,sms,2025-03-15 18:00:00,delivered
1291,2,1694,sms,2025-03-15 08:00:00,delivered
1292,2,2519,sms,2025-03-16 08:00:00,delivered
1293,2,1194,sms,2025-03-16 17:00:00,bounced
1294,2,2354,sms,2025-03-16 10:00:00,delivered
1295,2,753,sms,2025-03-15 18:00:00,delivered
1296,2,2663,sms,2025-03-15 16:00:00,delivered
1297,2,307,sms,2025-03-16 12:00:00,delivered
1298,2,2550,sms,2025-03-15 14:00:00,delivered
1299,2,1515,sms,2025-03-16 16:00:00,delivered
1300,2,1223,sms,2025-03-15 09:00:00,delivered
1301,2,2057,sms,2025-03-15 19:00:00,delivered
1302,2,2597,sms,2025-03-15 13:00:00,delivered
1303,2,1617,sms,2025-03-15 12:00:00,delivered
1304,2,2022,sms,2025-03-16 15:00:00,delivered
1305,2,2893,sms,2025-03-16 08:00:00,delivered
1306,2,2477,sms,2025-03-15 15:00:00,delivered
1307,2,2324,sms,2025-03-16 13:00:00,delivered
1308,2,1594,sms,2025-03-16 12:00:00,delivered
1309,2,1844,sms,2025-03-16 10:00:00,delivered
1310,2,2963,sms,2025-03-16 09:00:00,delivered
1311,2,2438,sms,2025-03-16 12:00:00,delivered
1312,2,2425,sms,2025-03-16 16:00:00,delivered
1313,2,447,sms,2025-03-16 12:00:00,delivered
1314,2,2782,sms,2025-03-16 13:00:00,bounced
1315,2,1448,sms,2025-03-15 11:00:00,delivered
1316,2,177,sms,2025-03-15 13:00:00,delivered
1317,2,835,sms,2025-03-16 19:00:00,delivered
1318,2,910,sms,2025-03-16 11:00:00,delivered
1319,2,448,sms,2025-03-15 09:00:00,delivered
1320,2,318,sms,2025-03-16 14:00:00,delivered
1321,2,2736,sms,2025-03-15 14:00:00,delivered
1322,2,951,sms,2025-03-16 16:00:00,delivered
1323,2,1119,sms,2025-03-16 12:00:00,delivered
1324,2,1124,sms,2025-03-16 14:00:00,delivered
1325,2,1377,sms,2025-03-15 10:00:00,delivered
1326,2,2462,sms,2025-03-16 14:00:00,delivered
1327,2,412,sms,2025-03-16 18:00:00,delivered
1328,2,2930,sms,2025-03-15 08:00:00,delivered
1329,2,301,sms,2025-03-15 10:00:00,delivered
1330,2,1381,sms,2025-03-16 14:00:00,delivered
1331,2,294,sms,2025-03-15 09:00:00,delivered
1332,2,971,sms,2025-03-15 12:00:00,delivered
1333,2,1583,sms,2025-03-15 16:00:00,delivered
1334,2,1310,sms,2025-03-15 17:00:00,delivered
1335,2,2353,sms,2025-03-16 17:00:00,delivered
1336,2,1328,sms,2025-03-16 12:00:00,delivered
1337,2,2241,sms,2025-03-15 18:00:00,delivered
1338,2,2807,sms,2025-03-16 18:00:00,delivered
1339,2,275,sms,2025-03-16 12:00:00,delivered
1340,2,370,sms,2025-03-16 14:00:00,delivered
1341,2,1454,sms,2025-03-16 15:00:00,delivered
1342,2,1401,sms,2025-03-16 14:00:00,delivered
1343,2,728,sms,2025-03-15 10:00:00,delivered
1344,2,1463,sms,2025-03-16 11:00:00,delivered
1345,2,2987,sms,2025-03-16 14:00:00,delivered
1346,2,1469,sms,2025-03-16 08:00:00,delivered
1347,2,111,sms,2025-03-15 09:00:00,delivered
1348,2,1210,sms,2025-03-16 09:00:00,delivered
1349,2,2667,sms,2025-03-16 19:00:00,delivered
1350,2,134,sms,2025-03-16 15:00:00,delivered
1351,2,913,sms,2025-03-16 18:00:00,delivered
1352,2,1386,sms,2025-03-15 13:00:00,delivered
1353,2,2797,sms,2025-03-15 17:00:00,delivered
1354,2,645,sms,2025-03-15 18:00:00,delivered
1355,2,1579,sms,2025-03-15 12:00:00,delivered
1356,2,1575,sms,2025-03-16 18:00:00,bounced
1357,2,2657,sms,2025-03-16 10:00:00,delivered
1358,2,359,sms,2025-03-15 11:00:00,bounced
1359,2,1209,sms,2025-03-16 10:00:00,delivered
1360,2,215,sms,2025-03-15 11:00:00,delivered
1361,2,87,sms,2025-03-15 12:00:00,delivered
1362,2,1526,sms,2025-03-16 10:00:00,delivered
1363,2,325,sms,2025-03-16 15:00:00,delivered
1364,2,2012,sms,2025-03-16 12:00:00,delivered
1365,2,1516,sms,2025-03-15 10:00:00,delivered
1366,2,158,sms,2025-03-15 13:00:00,delivered
1367,2,297,sms,2025-03-15 08:00:00,delivered
1368,2,1571,sms,2025-03-15 15:00:00,delivered
1369,2,249,sms,2025-03-15 16:00:00,delivered
1370,2,355,sms,2025-03-15 12:00:00,delivered
1371,2,1079,sms,2025-03-16 13:00:00,delivered
1372,2,408,sms,2025-03-16 10:00:00,delivered
1373,2,1419,sms,2025-03-15 15:00:00,delivered
1374,2,2573,sms,2025-03-15 08:00:00,delivered
1375,2,743,sms,2025-03-16 09:00:00,delivered
1376,2,1686,sms,2025-03-15 16:00:00,delivered
1377,2,2167,sms,2025-03-15 14:00:00,delivered
1378,2,2466,sms,2025-03-15 16:00:00,delivered
1379,2,2235,sms,2025-03-16 19:00:00,delivered
1380,2,1866,sms,2025-03-15 11:00:00,delivered
1381,2,2709,sms,2025-03-16 10:00:00,delivered
1382,2,2048,sms,2025-03-15 18:00:00,delivered
1383,2,1340,sms,2025-03-16 11:00:00,delivered
1384,2,2529,sms,2025-03-15 14:00:00,delivered
1385,2,49,sms,2025-03-16 10:00:00,delivered
1386,2,1619,sms,2025-03-16 11:00:00,delivered
1387,2,1807,sms,2025-03-16 17:00:00,delivered
1388,2,991,sms,2025-03-15 09:00:00,delivered
1389,2,576,sms,2025-03-16 15:00:00,delivered
1390,2,2107,sms,2025-03-16 12:00:00,delivered
1391,2,1458,sms,2025-03-16 12:00:00,delivered
1392,2,2444,sms,2025-03-15 16:00:00,delivered
1393,2,2562,sms,2025-03-15 17:00:00,delivered
1394,2,33,sms,2025-03-15 08:00:00,delivered
1395,2,2537,sms,2025-03-15 14:00:00,delivered
1396,2,2675,sms,2025-03-15 16:00:00,delivered
1397,2,2038,sms,2025-03-16 13:00:00,bounced
1398,2,877,sms,2025-03-15 14:00:00,bounced
1399,2,2280,sms,2025-03-15 16:00:00,delivered
1400,2,1221,sms,2025-03-16 09:00:00,delivered
1401,2,571,sms,2025-03-16 11:00:00,delivered
1402,2,100,sms,2025-03-16 09:00:00,delivered
1403,2,884,sms,2025-03-15 12:00:00,delivered
1404,2,2166,sms,2025-03-15 08:00:00,delivered
1405,2,1978,sms,2025-03-15 11:00:00,delivered
1406,2,16,sms,2025-03-15 11:00:00,delivered
1407,2,1482,sms,2025-03-16 12:00:00,delivered
1408,2,2433,sms,2025-03-15 15:00:00,delivered
1409,2,2162,sms,2025-03-15 16:00:00,delivered
1410,2,1737,sms,2025-03-16 14:00:00,delivered
1411,2,435,sms,2025-03-15 15:00:00,delivered
1412,2,1477,sms,2025-03-15 16:00:00,delivered
1413,2,198,sms,2025-03-16 14:00:00,delivered
1414,2,1220,sms,2025-03-16 18:00:00,delivered
1415,2,2194,sms,2025-03-15 12:00:00,delivered
1416,2,214,sms,2025-03-15 17:00:00,delivered
1417,2,1415,sms,2025-03-15 19:00:00,delivered
1418,2,944,sms,2025-03-15 14:00:00,delivered
1419,2,1898,sms,2025-03-16 08:00:00,delivered
1420,2,2714,sms,2025-03-16 15:00:00,delivered
1421,2,234,sms,2025-03-15 18:00:00,delivered
1422,2,1701,sms,2025-03-15 19:00:00,delivered
1423,2,1705,sms,2025-03-16 11:00:00,delivered
1424,2,928,sms,2025-03-15 14:00:00,delivered
1425,2,322,sms,2025-03-16 19:00:00,delivered
1426,2,2420,sms,2025-03-15 08:00:00,delivered
1427,2,2852,sms,2025-03-16 19:00:00,delivered
1428,2,1159,sms,2025-03-16 14:00:00,delivered
1429,2,1667,sms,2025-03-15 16:00:00,delivered
1430,2,1246,sms,2025-03-16 15:00:00,delivered
1431,2,229,sms,2025-03-16 15:00:00,delivered
1432,2,819,sms,2025-03-15 10:00:00,delivered
1433,2,2513,sms,2025-03-16 09:00:00,delivered
1434,2,1531,sms,2025-03-16 14:00:00,delivered
1435,2,2100,sms,2025-03-15 15:00:00,delivered
1436,2,2822,sms,2025-03-16 17:00:00,delivered
1437,2,2774,sms,2025-03-16 18:00:00,delivered
1438,2,1687,sms,2025-03-15 10:00:00,bounced
1439,2,1956,sms,2025-03-16 12:00:00,delivered
1440,2,293,sms,2025-03-16 18:00:00,delivered
1441,2,1374,sms,2025-03-15 11:00:00,delivered
1442,2,2127,sms,2025-03-16 16:00:00,delivered
1443,2,1677,sms,2025-03-16 13:00:00,delivered
1444,2,717,sms,2025-03-15 10:00:00,delivered
1445,2,66,sms,2025-03-15 10:00:00,delivered
1446,2,654,sms,2025-03-16 15:00:00,delivered
1447,2,1734,sms,2025-03-15 14:00:00,delivered
1448,2,2488,sms,2025-03-16 12:00:00,delivered
1449,2,2793,sms,2025-03-15 08:00:00,delivered
1450,2,319,sms,2025-03-15 15:00:00,delivered
1451,2,2096,sms,2025-03-16 08:00:00,delivered
1452,2,829,sms,2025-03-16 15:00:00,delivered
1453,2,1517,sms,2025-03-16 11:00:00,delivered
1454,2,512,sms,2025-03-16 14:00:00,delivered
1455,2,1559,sms,2025-03-15 14:00:00,delivered
1456,2,256,sms,2025-03-16 13:00:00,delivered
1457,2,1944,sms,2025-03-15 19:00:00,delivered
1458,2,1361,sms,2025-03-15 15:00:00,delivered
1459,2,130,sms,2025-03-16 13:00:00,delivered
1460,2,2735,sms,2025-03-15 12:00:00,delivered
1461,2,937,sms,2025-03-16 13:00:00,delivered
1462,2,2951,sms,2025-03-15 18:00:00,delivered
1463,2,295,sms,2025-03-16 10:00:00,delivered
1464,2,2222,sms,2025-03-15 11:00:00,delivered
1465,2,1394,sms,2025-03-15 16:00:00,delivered
1466,2,2929,sms,2025-03-15 14:00:00,delivered
1467,2,252,sms,2025-03-16 19:00:00,delivered
1468,2,2720,sms,2025-03-16 16:00:00,delivered
1469,2,102,sms,2025-03-15 13:00:00,delivered
1470,2,2234,sms,2025-03-16 08:00:00,delivered
1471,2,2426,sms,2025-03-15 11:00:00,bounced
1472,2,1761,sms,2025-03-16 19:00:00,delivered
1473,2,1671,sms,2025-03-15 14:00:00,delivered
1474,2,296,sms,2025-03-15 15:00:00,delivered
1475,2,765,sms,2025-03-16 13:00:00,delivered
1476,2,89,sms,2025-03-15 12:00:00,delivered
1477,2,2829,sms,2025-03-16 13:00:00,delivered
1478,2,2999,sms,2025-03-16 18:00:00,delivered
1479,2,2135,sms,2025-03-16 09:00:00,delivered
1480,2,1431,sms,2025-03-16 13:00:00,delivered
1481,2,2864,sms,2025-03-16 19:00:00,delivered
1482,2,2141,sms,2025-03-15 12:00:00,delivered
1483,2,475,sms,2025-03-15 08:00:00,delivered
1484,2,2400,sms,2025-03-15 16:00:00,delivered
1485,2,148,sms,2025-03-16 17:00:00,delivered
1486,2,2121,sms,2025-03-16 08:00:00,delivered
1487,2,873,sms,2025-03-15 15:00:00,delivered
1488,2,1382,sms,2025-03-16 12:00:00,delivered
1489,2,1171,sms,2025-03-15 11:00:00,delivered
1490,2,1341,sms,2025-03-16 10:00:00,delivered
1491,2,320,sms,2025-03-16 15:00:00,delivered
1492,2,647,sms,2025-03-15 17:00:00,delivered
1493,2,759,sms,2025-03-16 17:00:00,delivered
1494,2,1296,sms,2025-03-16 12:00:00,delivered
1495,2,1510,sms,2025-03-16 16:00:00,delivered
1496,2,548,sms,2025-03-16 18:00:00,delivered
1497,2,887,sms,2025-03-15 08:00:00,delivered
1498,2,2749,sms,2025-03-16 18:00:00,delivered
1499,2,2672,sms,2025-03-15 13:00:00,delivered
1500,2,2907,sms,2025-03-16 09:00:00,delivered
1501,2,1658,sms,2025-03-15 19:00:00,bounced
1502,2,2346,sms,2025-03-16 09:00:00,delivered
1503,2,826,sms,2025-03-15 09:00:00,delivered
1504,2,119,sms,2025-03-16 16:00:00,delivered
1505,2,37,sms,2025-03-16 11:00:00,delivered
1506,2,2080,sms,2025-03-16 08:00:00,delivered
1507,2,491,sms,2025-03-16 09:00:00,delivered
1508,2,279,sms,2025-03-16 17:00:00,delivered
1509,2,1250,sms,2025-03-15 14:00:00,delivered
1510,2,2668,sms,2025-03-15 15:00:00,delivered
1511,2,1158,sms,2025-03-16 14:00:00,bounced
1512,2,2478,sms,2025-03-16 16:00:00,delivered
1513,2,1775,sms,2025-03-16 10:00:00,delivered
1514,2,1301,sms,2025-03-16 13:00:00,delivered
1515,2,262,sms,2025-03-16 17:00:00,delivered
1516,2,2584,sms,2025-03-16 09:00:00,delivered
1517,2,1206,sms,2025-03-15 11:00:00,delivered
1518,2,763,sms,2025-03-15 15:00:00,delivered
1519,2,1665,sms,2025-03-15 08:00:00,delivered
1520,2,2886,sms,2025-03-16 11:00:00,delivered
1521,2,2743,sms,2025-03-16 19:00:00,delivered
1522,2,206,sms,2025-03-15 16:00:00,delivered
1523,2,1276,sms,2025-03-15 19:00:00,delivered
1524,2,2244,sms,2025-03-16 09:00:00,delivered
1525,2,1120,sms,2025-03-15 13:00:00,delivered
1526,2,464,sms,2025-03-16 18:00:00,delivered
1527,2,998,sms,2025-03-16 17:00:00,delivered
1528,2,2804,sms,2025-03-16 18:00:00,delivered
1529,2,1397,sms,2025-03-16 13:00:00,delivered
1530,2,1766,sms,2025-03-16 11:00:00,delivered
1531,2,306,sms,2025-03-16 12:00:00,delivered
1532,2,740,sms,2025-03-15 11:00:00,delivered
1533,2,1847,sms,2025-03-16 09:00:00,delivered
1534,2,2363,sms,2025-03-16 13:00:00,delivered
1535,2,732,sms,2025-03-15 16:00:00,delivered
1536,2,2556,sms,2025-03-15 13:00:00,delivered
1537,2,1186,sms,2025-03-16 12:00:00,delivered
1538,2,2445,sms,2025-03-15 09:00:00,bounced
1539,2,2212,sms,2025-03-16 12:00:00,delivered
1540,2,1660,sms,2025-03-16 16:00:00,delivered
1541,2,2867,sms,2025-03-16 18:00:00,delivered
1542,2,2894,sms,2025-03-16 18:00:00,delivered
1543,2,2944,sms,2025-03-16 15:00:00,delivered
1544,2,2799,sms,2025-03-16 11:00:00,delivered
1545,2,1006,sms,2025-03-16 17:00:00,delivered
1546,2,170,sms,2025-03-16 18:00:00,delivered
1547,2,2986,sms,2025-03-16 16:00:00,delivered
1548,2,1520,sms,2025-03-15 18:00:00,delivered
1549,2,2771,sms,2025-03-15 12:00:00,delivered
1550,2,490,sms,2025-03-15 11:00:00,delivered
1551,2,2356,sms,2025-03-15 14:00:00,delivered
1552,2,2499,sms,2025-03-15 12:00:00,delivered
1553,2,1562,sms,2025-03-15 18:00:00,bounced
1554,2,346,sms,2025-03-15 13:00:00,delivered
1555,2,2389,sms,2025-03-15 14:00:00,delivered
1556,2,2018,sms,2025-03-16 18:00:00,delivered
1557,2,496,sms,2025-03-16 08:00:00,delivered
1558,2,166,sms,2025-03-16 19:00:00,delivered
1559,2,2266,sms,2025-03-15 16:00:00,delivered
1560,2,1005,sms,2025-03-16 13:00:00,delivered
1561,2,1135,sms,2025-03-15 19:00:00,delivered
1562,2,455,sms,2025-03-16 09:00:00,delivered
1563,2,2969,sms,2025-03-16 13:00:00,delivered
1564,2,2677,sms,2025-03-15 13:00:00,delivered
1565,2,2549,sms,2025-03-15 11:00:00,delivered
1566,2,76,sms,2025-03-16 14:00:00,delivered
1567,2,1067,sms,2025-03-15 09:00:00,delivered
1568,2,280,sms,2025-03-15 15:00:00,delivered
1569,2,2089,sms,2025-03-16 18:00:00,delivered
1570,2,1642,sms,2025-03-16 18:00:00,delivered
1571,2,2033,sms,2025-03-16 08:00:00,delivered
1572,2,1462,sms,2025-03-15 09:00:00,delivered
1573,2,1148,sms,2025-03-16 16:00:00,delivered
1574,2,2051,sms,2025-03-15 16:00:00,delivered
1575,2,2832,sms,2025-03-16 09:00:00,delivered
1576,2,879,sms,2025-03-15 16:00:00,delivered
1577,2,1760,sms,2025-03-16 17:00:00,delivered
1578,2,1917,sms,2025-03-15 17:00:00,delivered
1579,2,70,sms,2025-03-16 08:00:00,delivered
1580,2,41,sms,2025-03-15 16:00:00,delivered
1581,2,126,sms,2025-03-15 12:00:00,delivered
1582,2,2912,sms,2025-03-15 19:00:00,delivered
1583,2,2215,sms,2025-03-15 09:00:00,delivered
1584,2,650,sms,2025-03-16 10:00:00,delivered
1585,2,1914,sms,2025-03-15 14:00:00,delivered
1586,2,585,sms,2025-03-16 08:00:00,delivered
1587,2,47,sms,2025-03-16 14:00:00,delivered
1588,2,1473,sms,2025-03-16 12:00:00,delivered
