event_id,message_id,event_type,event_at
4114,1738,delivered,2025-04-06 10:59:00
4115,1739,sent,2025-04-06 17:00:00
4116,1740,sent,2025-04-05 13:00:00
4117,1740,delivered,2025-04-05 13:48:00
4118,1741,sent,2025-04-06 19:00:00
4119,1741,delivered,2025-04-06 19:08:00
4120,1741,opened,2025-04-06 22:12:00
4121,1742,sent,2025-04-05 10:00:00
4122,1742,delivered,2025-04-05 10:16:00
4123,1743,sent,2025-04-05 15:00:00
4124,1743,delivered,2025-04-05 15:23:00
4125,1743,opened,2025-04-05 16:50:00
4126,1744,sent,2025-04-05 09:00:00
4127,1744,delivered,2025-04-05 09:24:00
4128,1744,opened,2025-04-05 10:41:00
4129,1744,clicked,2025-04-05 11:58:00
4130,1745,sent,2025-04-05 13:00:00
4131,1746,sent,2025-04-05 12:00:00
4132,1746,delivered,2025-04-05 12:57:00
4133,1747,sent,2025-04-06 17:00:00
4134,1747,delivered,2025-04-06 17:37:00
4135,1747,opened,2025-04-06 20:03:00
4136,1748,sent,2025-04-06 09:00:00
4137,1748,delivered,2025-04-06 09:03:00
4138,1748,opened,2025-04-06 09:37:00
4139,1749,sent,2025-04-06 13:00:00
4140,1749,delivered,2025-04-06 13:10:00
4141,1750,sent,2025-04-05 19:00:00
4142,1750,delivered,2025-04-05 19:38:00
4143,1750,opened,2025-04-05 22:11:00
4144,1751,sent,2025-04-05 12:00:00
4145,1751,delivered,2025-04-05 12:58:00
4146,1751,clicked,2025-04-05 15:27:00
4147,1752,sent,2025-04-05 16:00:00
4148,1752,delivered,2025-04-05 16:17:00
4149,1753,sent,2025-04-06 09:00:00
4150,1753,delivered,2025-04-06 09:28:00
4151,1754,sent,2025-04-06 17:00:00
4152,1754,delivered,2025-04-06 17:55:00
4153,1754,opened,2025-04-06 18:33:00
4154,1755,sent,2025-04-06 19:00:00
4155,1755,delivered,2025-04-06 19:52:00
4156,1755,opened,2025-04-06 21:23:00
4157,1756,sent,2025-04-06 19:00:00
4158,1756,delivered,2025-04-06 19:17:00
4159,1757,sent,2025-04-06 17:00:00
4160,1758,sent,2025-04-06 11:00:00
4161,1758,delivered,2025-04-06 11:44:00
4162,1759,sent,2025-04-05 08:00:00
4163,1759,delivered,2025-04-05 08:28:00
4164,1759,opened,2025-04-05 09:31:00
4165,1760,sent,2025-04-06 08:00:00
4166,1760,delivered,2025-04-06 08:49:00
4167,1760,clicked,2025-04-06 10:24:00
4168,1761,sent,2025-04-06 19:00:00
4169,1761,delivered,2025-04-06 19:48:00
4170,1761,opened,2025-04-06 20:28:00
4171,1762,sent,2025-04-06 08:00:00
4172,1762,delivered,2025-04-06 08:52:00
4173,1763,sent,2025-04-06 13:00:00
4174,1763,delivered,2025-04-06 13:16:00
4175,1763,opened,2025-04-06 14:54:00
4176,1764,sent,2025-04-05 12:00:00
4177,1764,delivered,2025-04-05 12:17:00
4178,1764,opened,2025-04-05 13:20:00
4179,1765,sent,2025-04-05 15:00:00
4180,1765,delivered,2025-04-05 15:32:00
4181,1766,sent,2025-04-06 12:00:00
4182,1766,delivered,2025-04-06 12:50:00
4183,1767,sent,2025-04-06 16:00:00
4184,1767,delivered,2025-04-06 16:27:00
4185,1768,sent,2025-04-06 14:00:00
4186,1768,delivered,2025-04-06 14:16:00
4187,1768,clicked,2025-04-06 18:00:00
4188,1769,sent,2025-04-06 09:00:00
4189,1769,delivered,2025-04-06 09:12:00
4190,1770,sent,2025-04-05 10:00:00
4191,1770,delivered,2025-04-05 10:31:00
4192,1771,sent,2025-04-05 08:00:00
4193,1771,delivered,2025-04-05 08:42:00
4194,1771,opened,2025-04-05 09:56:00
4195,1771,clicked,2025-04-05 11:32:00
4196,1772,sent,2025-04-06 17:00:00
4197,1772,delivered,2025-04-06 17:41:00
4198,1773,sent,2025-04-05 10:00:00
4199,1773,delivered,2025-04-05 10:57:00
4200,1774,sent,2025-04-06 16:00:00
4201,1774,delivered,2025-04-06 16:19:00
4202,1775,sent,2025-04-05 14:00:00
4203,1775,delivered,2025-04-05 14:59:00
4204,1776,sent,2025-04-05 16:00:00
4205,1776,delivered,2025-04-05 16:22:00
4206,1776,clicked,2025-04-05 18:53:00
4207,1777,sent,2025-04-05 17:00:00
4208,1777,delivered,2025-04-05 17:23:00
4209,1778,sent,2025-04-05 19:00:00
4210,1778,delivered,2025-04-05 19:50:00
4211,1779,sent,2025-04-05 15:00:00
4212,1779,delivered,2025-04-05 15:52:00
4213,1779,clicked,2025-04-05 19:44:00
4214,1780,sent,2025-04-06 15:00:00
4215,1780,delivered,2025-04-06 15:08:00
4216,1781,sent,2025-04-06 12:00:00
4217,1781,delivered,2025-04-06 12:05:00
4218,1781,opened,2025-04-06 15:08:00
4219,1782,sent,2025-04-05 19:00:00
4220,1782,delivered,2025-04-05 19:30:00
4221,1782,opened,2025-04-05 21:16:00
4222,1783,sent,2025-04-05 15:00:00
4223,1783,delivered,2025-04-05 15:04:00
4224,1783,opened,2025-04-05 18:39:00
4225,1784,sent,2025-04-05 19:00:00
4226,1784,delivered,2025-04-05 19:02:00
4227,1784,opened,2025-04-05 22:53:00
4228,1785,sent,2025-04-06 15:00:00
4229,1785,delivered,2025-04-06 15:45:00
4230,1786,sent,2025-04-06 15:00:00
4231,1786,delivered,2025-04-06 15:16:00
4232,1787,sent,2025-04-05 13:00:00
4233,1787,delivered,2025-04-05 13:22:00
4234,1788,sent,2025-04-06 13:00:00
4235,1788,delivered,2025-04-06 13:34:00
4236,1789,sent,2025-04-05 18:00:00
4237,1789,delivered,2025-04-05 18:21:00
4238,1789,opened,2025-04-05 21:59:00
4239,1790,sent,2025-04-06 17:00:00
4240,1790,delivered,2025-04-06 17:51:00
4241,1791,sent,2025-04-06 14:00:00
4242,1791,delivered,2025-04-06 14:49:00
4243,1792,sent,2025-04-06 09:00:00
4244,1792,delivered,2025-04-06 09:40:00
4245,1792,clicked,2025-04-06 12:11:00
4246,1793,sent,2025-04-05 13:00:00
4247,1793,delivered,2025-04-05 13:16:00
4248,1794,sent,2025-04-05 11:00:00
4249,1794,delivered,2025-04-05 11:14:00
4250,1795,sent,2025-04-05 15:00:00
4251,1795,delivered,2025-04-05 15:14:00
4252,1795,opened,2025-04-05 18:01:00
4253,1796,sent,2025-04-05 18:00:00
4254,1796,delivered,2025-04-05 18:39:00
4255,1797,sent,2025-04-06 10:00:00
4256,1797,delivered,2025-04-06 10:19:00
4257,1797,opened,2025-04-06 13:32:00
4258,1797,clicked,2025-04-06 17:28:00
4259,1798,sent,2025-04-06 09:00:00
4260,1798,delivered,2025-04-06 09:29:00
4261,1798,clicked,2025-04-06 12:58:00
4262,1799,sent,2025-04-06 08:00:00
4263,1799,delivered,2025-04-06 08:47:00
4264,1799,opened,2025-04-06 11:21:00
4265,1800,sent,2025-04-05 19:00:00
4266,1800,delivered,2025-04-05 19:09:00
4267,1801,sent,2025-04-06 14:00:00
4268,1802,sent,2025-04-05 18:00:00
4269,1802,delivered,2025-04-05 18:59:00
4270,1803,sent,2025-04-06 08:00:00
4271,1803,delivered,2025-04-06 08:07:00
4272,1804,sent,2025-04-05 10:00:00
4273,1804,delivered,2025-04-05 10:01:00
4274,1805,sent,2025-04-05 12:00:00
4275,1806,sent,2025-04-06 15:00:00
4276,1806,delivered,2025-04-06 15:38:00
4277,1807,sent,2025-04-06 16:00:00
4278,1807,delivered,2025-04-06 16:02:00
4279,1808,sent,2025-04-06 13:00:00
4280,1808,delivered,2025-04-06 13:11:00
4281,1808,opened,2025-04-06 16:28:00
4282,1808,clicked,2025-04-06 16:58:00
4283,1809,sent,2025-04-05 18:00:00
4284,1809,delivered,2025-04-05 18:20:00
4285,1810,sent,2025-04-06 09:00:00
4286,1810,delivered,2025-04-06 09:55:00
4287,1811,sent,2025-04-06 18:00:00
4288,1811,delivered,2025-04-06 18:44:00
4289,1812,sent,2025-04-06 16:00:00
4290,1812,delivered,2025-04-06 16:19:00
4291,1813,sent,2025-04-05 18:00:00
4292,1813,delivered,2025-04-05 18:06:00
4293,1814,sent,2025-04-05 15:00:00
4294,1814,delivered,2025-04-05 15:52:00
4295,1815,sent,2025-04-06 11:00:00
4296,1815,delivered,2025-04-06 11:04:00
4297,1816,sent,2025-04-05 15:00:00
4298,1816,delivered,2025-04-05 15:54:00
4299,1816,clicked,2025-04-05 17:54:00
4300,1817,sent,2025-04-06 09:00:00
4301,1817,delivered,2025-04-06 09:38:00
4302,1818,sent,2025-04-06 13:00:00
4303,1819,sent,2025-04-06 10:00:00
4304,1819,delivered,2025-04-06 10:31:00
4305,1820,sent,2025-04-06 12:00:00
4306,1820,delivered,2025-04-06 12:02:00
4307,1820,opened,2025-04-06 13:04:00
4308,1821,sent,2025-04-05 13:00:00
4309,1822,sent,2025-04-06 16:00:00
4310,1822,delivered,2025-04-06 16:49:00
4311,1822,clicked,2025-04-06 20:09:00
4312,1823,sent,2025-04-05 17:00:00
4313,1823,delivered,2025-04-05 17:42:00
4314,1824,sent,2025-04-06 09:00:00
4315,1824,delivered,2025-04-06 09:33:00
4316,1825,sent,2025-04-06 18:00:00
4317,1825,delivered,2025-04-06 18:44:00
4318,1825,opened,2025-04-06 20:21:00
4319,1825,clicked,2025-04-07 00:16:00
4320,1826,sent,2025-04-06 15:00:00
4321,1826,delivered,2025-04-06 15:59:00
4322,1827,sent,2025-04-05 18:00:00
4323,1827,delivered,2025-04-05 18:41:00
4324,1828,sent,2025-04-06 18:00:00
4325,1828,delivered,2025-04-06 18:08:00
4326,1829,sent,2025-04-05 14:00:00
4327,1829,delivered,2025-04-05 14:02:00
4328,1830,sent,2025-04-06 14:00:00
4329,1830,delivered,2025-04-06 14:55:00
4330,1831,sent,2025-04-06 16:00:00
4331,1831,delivered,2025-04-06 16:27:00
4332,1831,opened,2025-04-06 18:55:00
4333,1832,sent,2025-04-05 14:00:00
4334,1832,delivered,2025-04-05 14:33:00
4335,1833,sent,2025-04-05 11:00:00
4336,1833,delivered,2025-04-05 11:11:00
4337,1833,opened,2025-04-05 12:48:00
4338,1834,sent,2025-04-05 11:00:00
4339,1834,delivered,2025-04-05 11:59:00
4340,1835,sent,2025-04-06 10:00:00
4341,1835,delivered,2025-04-06 10:59:00
4342,1836,sent,2025-04-05 09:00:00
4343,1836,delivered,2025-04-05 09:06:00
4344,1837,sent,2025-04-06 14:00:00
4345,1837,delivered,2025-04-06 14:33:00
4346,1838,sent,2025-04-06 14:00:00
4347,1838,delivered,2025-04-06 14:57:00
4348,1839,sent,2025-04-06 09:00:00
4349,1840,sent,2025-04-05 17:00:00
4350,1840,delivered,2025-04-05 17:24:00
4351,1840,opened,2025-04-05 20:20:00
4352,1841,sent,2025-04-06 11:00:00
4353,1841,delivered,2025-04-06 11:47:00
4354,1841,opened,2025-04-06 13:43:00
4355,1842,sent,2025-04-06 14:00:00
4356,1842,delivered,2025-04-06 14:27:00
4357,1843,sent,2025-04-05 11:00:00
4358,1843,delivered,2025-04-05 11:45:00
4359,1844,sent,2025-04-05 15:00:00
4360,1844,delivered,2025-04-05 15:34:00
4361,1844,opened,2025-04-05 18:13:00
4362,1845,sent,2025-04-05 16:00:00
4363,1845,delivered,2025-04-05 16:17:00
4364,1846,sent,2025-04-06 14:00:00
4365,1846,delivered,2025-04-06 14:24:00
4366,1847,sent,2025-04-05 19:00:00
4367,1847,delivered,2025-04-05 19:25:00
4368,1848,sent,2025-04-06 13:00:00
4369,1848,delivered,2025-04-06 13:52:00
4370,1849,sent,2025-04-06 11:00:00
4371,1849,delivered,2025-04-06 11:03:00
4372,1850,sent,2025-04-06 12:00:00
4373,1850,delivered,2025-04-06 12:56:00
4374,1850,opened,2025-04-06 16:48:00
4375,1851,sent,2025-04-06 10:00:00
4376,1851,delivered,2025-04-06 10:34:00
4377,1852,sent,2025-04-06 10:00:00
4378,1853,sent,2025-04-06 08:00:00
4379,1853,delivered,2025-04-06 08:12:00
4380,1853,opened,2025-04-06 09:57:00
4381,1854,sent,2025-04-06 10:00:00
4382,1854,delivered,2025-04-06 10:47:00
4383,1855,sent,2025-04-05 08:00:00
4384,1855,delivered,2025-04-05 08:40:00
4385,1856,sent,2025-04-05 08:00:00
4386,1856,delivered,2025-04-05 08:01:00
4387,1857,sent,2025-04-05 10:00:00
4388,1857,delivered,2025-04-05 10:46:00
4389,1857,opened,2025-04-05 12:15:00
4390,1858,sent,2025-04-06 16:00:00
4391,1858,delivered,2025-04-06 16:50:00
4392,1858,opened,2025-04-06 18:47:00
4393,1858,clicked,2025-04-06 22:24:00
4394,1859,sent,2025-04-05 17:00:00
4395,1859,delivered,2025-04-05 17:40:00
4396,1859,opened,2025-04-05 20:17:00
4397,1859,clicked,2025-04-05 20:31:00
4398,1860,sent,2025-04-05 18:00:00
4399,1860,delivered,2025-04-05 18:54:00
4400,1861,sent,2025-04-05 15:00:00
4401,1861,delivered,2025-04-05 15:14:00
4402,1862,sent,2025-04-06 12:00:00
4403,1863,sent,2025-04-05 15:00:00
4404,1863,delivered,2025-04-05 15:42:00
4405,1864,sent,2025-04-06 15:00:00
4406,1864,delivered,2025-04-06 15:26:00
4407,1864,opened,2025-04-06 16:17:00
4408,1865,sent,2025-04-06 10:00:00
4409,1866,sent,2025-04-05 15:00:00
4410,1866,delivered,2025-04-05 15:42:00
4411,1866,clicked,2025-04-05 16:29:00
4412,1867,sent,2025-04-06 15:00:00
4413,1867,delivered,2025-04-06 15:55:00
4414,1867,opened,2025-04-06 17:05:00
4415,1868,sent,2025-04-05 19:00:00
4416,1868,delivered,2025-04-05 19:15:00
4417,1869,sent,2025-04-06 16:00:00
4418,1869,delivered,2025-04-06 16:19:00
4419,1869,opened,2025-04-06 19:08:00
4420,1869,clicked,2025-04-06 19:13:00
4421,1870,sent,2025-04-06 16:00:00
4422,1870,delivered,2025-04-06 16:45:00
4423,1870,opened,2025-04-06 20:12:00
4424,1871,sent,2025-04-06 09:00:00
4425,1871,delivered,2025-04-06 09:49:00
4426,1872,sent,2025-04-06 18:00:00
4427,1872,delivered,2025-04-06 18:26:00
4428,1872,opened,2025-04-06 19:35:00
4429,1873,sent,2025-04-05 10:00:00
4430,1874,sent,2025-04-06 16:00:00
4431,1874,delivered,2025-04-06 16:17:00
4432,1874,opened,2025-04-06 19:05:00
4433,1875,sent,2025-04-05 10:00:00
4434,1875,delivered,2025-04-05 10:33:00
4435,1876,sent,2025-04-06 13:00:00
4436,1876,delivered,2025-04-06 13:56:00
4437,1877,sent,2025-04-05 08:00:00
4438,1877,delivered,2025-04-05 08:32:00
4439,1878,sent,2025-04-06 09:00:00
4440,1878,delivered,2025-04-06 09:11:00
4441,1879,sent,2025-04-05 10:00:00
4442,1880,sent,2025-04-06 13:00:00
4443,1880,delivered,2025-04-06 13:19:00
4444,1880,opened,2025-04-06 13:43:00
4445,1881,sent,2025-04-06 18:00:00
4446,1882,sent,2025-04-06 12:00:00
4447,1882,delivered,2025-04-06 12:54:00
4448,1883,sent,2025-04-05 18:00:00
4449,1883,delivered,2025-04-05 18:44:00
4450,1883,opened,2025-04-05 19:07:00
4451,1884,sent,2025-04-06 09:00:00
4452,1884,delivered,2025-04-06 09:24:00
4453,1884,opened,2025-04-06 11:45:00
4454,1884,clicked,2025-04-06 15:19:00
4455,1885,sent,2025-04-05 16:00:00
4456,1885,delivered,2025-04-05 16:55:00
4457,1886,sent,2025-04-06 16:00:00
4458,1887,sent,2025-04-06 11:00:00
4459,1887,delivered,2025-04-06 11:07:00
4460,1887,opened,2025-04-06 13:02:00
4461,1888,sent,2025-04-06 11:00:00
4462,1889,sent,2025-04-06 19:00:00
4463,1889,delivered,2025-04-06 19:02:00
4464,1889,opened,2025-04-06 19:22:00
4465,1890,sent,2025-04-05 10:00:00
4466,1890,delivered,2025-04-05 10:40:00
4467,1890,opened,2025-04-05 12:03:00
4468,1891,sent,2025-04-06 08:00:00
4469,1891,delivered,2025-04-06 08:25:00
4470,1892,sent,2025-04-06 13:00:00
4471,1892,delivered,2025-04-06 13:24:00
4472,1893,sent,2025-04-05 09:00:00
4473,1893,delivered,2025-04-05 09:15:00
4474,1894,sent,2025-04-06 16:00:00
4475,1894,delivered,2025-04-06 16:52:00
4476,1895,sent,2025-04-05 12:00:00
4477,1895,delivered,2025-04-05 12:07:00
4478,1896,sent,2025-04-06 15:00:00
4479,1896,delivered,2025-04-06 15:59:00
4480,1896,opened,2025-04-06 18:07:00
4481,1897,sent,2025-04-06 13:00:00
4482,1897,delivered,2025-04-06 13:46:00
4483,1898,sent,2025-04-06 13:00:00
4484,1898,delivered,2025-04-06 13:18:00
4485,1899,sent,2025-04-06 12:00:00
4486,1899,delivered,2025-04-06 12:18:00
4487,1899,opened,2025-04-06 16:09:00
4488,1900,sent,2025-04-05 13:00:00
4489,1900,delivered,2025-04-05 13:58:00
4490,1900,clicked,2025-04-05 16:00:00
4491,1901,sent,2025-04-06 11:00:00
4492,1901,delivered,2025-04-06 11:10:00
4493,1901,opened,2025-04-06 11:56:00
4494,1902,sent,2025-04-05 17:00:00
4495,1902,delivered,2025-04-05 17:15:00
4496,1902,opened,2025-04-05 18:54:00
4497,1903,sent,2025-04-05 16:00:00
4498,1903,delivered,2025-04-05 16:35:00
4499,1903,opened,2025-04-05 18:59:00
4500,1904,sent,2025-04-06 15:00:00
4501,1904,delivered,2025-04-06 15:18:00
4502,1904,opened,2025-04-06 17:52:00
4503,1905,sent,2025-04-05 10:00:00
4504,1905,delivered,2025-04-05 10:54:00
4505,1906,sent,2025-04-06 19:00:00
4506,1906,delivered,2025-04-06 19:04:00
4507,1907,sent,2025-04-06 08:00:00
4508,1907,delivered,2025-04-06 08:03:00
4509,1908,sent,2025-04-05 17:00:00
4510,1909,sent,2025-04-06 11:00:00
4511,1909,delivered,2025-04-06 11:54:00
4512,1910,sent,2025-04-06 08:00:00
4513,1910,delivered,2025-04-06 08:05:00
4514,1911,sent,2025-04-05 16:00:00
4515,1911,delivered,2025-04-05 16:39:00
4516,1911,opened,2025-04-05 20:05:00
4517,1911,clicked,2025-04-05 20:23:00
4518,1912,sent,2025-04-06 19:00:00
4519,1913,sent,2025-04-05 18:00:00
4520,1913,delivered,2025-04-05 18:47:00
4521,1914,sent,2025-04-05 14:00:00
4522,1914,delivered,2025-04-05 14:04:00
4523,1915,sent,2025-04-05 10:00:00
4524,1915,delivered,2025-04-05 10:11:00
4525,1916,sent,2025-04-05 19:00:00
4526,1916,delivered,2025-04-05 19:43:00
4527,1917,sent,2025-04-05 19:00:00
4528,1917,delivered,2025-04-05 19:08:00
4529,1918,sent,2025-04-05 17:00:00
4530,1919,sent,2025-04-05 16:00:00
4531,1919,delivered,2025-04-05 16:04:00
4532,1920,sent,2025-04-05 13:00:00
4533,1920,delivered,2025-04-05 13:16:00
4534,1921,sent,2025-04-05 18:00:00
4535,1921,delivered,2025-04-05 18:23:00
4536,1921,opened,2025-04-05 22:16:00
4537,1922,sent,2025-04-05 11:00:00
4538,1922,delivered,2025-04-05 11:18:00
4539,1923,sent,2025-04-05 13:00:00
4540,1923,delivered,2025-04-05 13:25:00
4541,1923,opened,2025-04-05 16:05:00
4542,1924,sent,2025-04-06 17:00:00
4543,1924,delivered,2025-04-06 17:42:00
4544,1924,opened,2025-04-06 19:12:00
4545,1925,sent,2025-04-05 11:00:00
4546,1925,delivered,2025-04-05 11:27:00
4547,1925,opened,2025-04-05 15:07:00
4548,1926,sent,2025-04-05 12:00:00
4549,1926,delivered,2025-04-05 12:45:00
4550,1927,sent,2025-04-05 15:00:00
4551,1927,delivered,2025-04-05 15:09:00
4552,1928,sent,2025-04-05 11:00:00
4553,1928,delivered,2025-04-05 11:45:00
4554,1929,sent,2025-04-06 11:00:00
4555,1929,delivered,2025-04-06 11:11:00
4556,1930,sent,2025-04-05 19:00:00
4557,1930,delivered,2025-04-05 19:55:00
4558,1930,opened,2025-04-05 21:22:00
4559,1931,sent,2025-04-05 08:00:00
4560,1931,delivered,2025-04-05 08:10:00
4561,1931,opened,2025-04-05 08:27:00
4562,1932,sent,2025-04-06 16:00:00
4563,1932,delivered,2025-04-06 16:16:00
4564,1933,sent,2025-04-05 18:00:00
4565,1933,delivered,2025-04-05 18:43:00
4566,1934,sent,2025-04-05 18:00:00
4567,1934,delivered,2025-04-05 18:36:00
4568,1934,opened,2025-04-05 18:37:00
4569,1935,sent,2025-04-05 16:00:00
4570,1936,sent,2025-04-06 11:00:00
4571,1936,delivered,2025-04-06 11:14:00
4572,1936,clicked,2025-04-06 15:08:00
4573,1937,sent,2025-04-05 11:00:00
4574,1937,delivered,2025-04-05 11:49:00
4575,1938,sent,2025-04-05 12:00:00
4576,1939,sent,2025-04-06 15:00:00
4577,1939,delivered,2025-04-06 15:40:00
4578,1940,sent,2025-04-06 15:00:00
4579,1940,delivered,2025-04-06 15:33:00
4580,1941,sent,2025-04-06 08:00:00
4581,1941,delivered,2025-04-06 08:50:00
4582,1941,opened,2025-04-06 11:27:00
4583,1942,sent,2025-04-05 15:00:00
4584,1942,delivered,2025-04-05 15:39:00
4585,1942,opened,2025-04-05 16:27:00
4586,1942,clicked,2025-04-05 20:14:00
4587,1943,sent,2025-04-05 18:00:00
4588,1943,delivered,2025-04-05 18:53:00
4589,1943,opened,2025-04-05 18:59:00
4590,1944,sent,2025-04-05 11:00:00
4591,1945,sent,2025-04-06 11:00:00
4592,1945,delivered,2025-04-06 11:58:00
4593,1946,sent,2025-04-05 08:00:00
4594,1946,delivered,2025-04-05 08:37:00
4595,1947,sent,2025-04-05 08:00:00
4596,1947,delivered,2025-04-05 08:06:00
4597,1948,sent,2025-04-06 13:00:00
4598,1948,delivered,2025-04-06 13:52:00
4599,1948,opened,2025-04-06 17:17:00
4600,1948,clicked,2025-04-06 21:02:00
4601,1949,sent,2025-04-05 16:00:00
4602,1949,delivered,2025-04-05 16:48:00
4603,1950,sent,2025-04-05 18:00:00
4604,1950,delivered,2025-04-05 18:38:00
4605,1951,sent,2025-04-05 14:00:00
4606,1951,delivered,2025-04-05 14:03:00
4607,1951,clicked,2025-04-05 16:47:00
4608,1952,sent,2025-04-05 11:00:00
4609,1952,delivered,2025-04-05 11:27:00
4610,1953,sent,2025-04-06 15:00:00
4611,1953,delivered,2025-04-06 15:56:00
4612,1954,sent,2025-04-05 12:00:00
4613,1954,delivered,2025-04-05 12:56:00
4614,1955,sent,2025-04-06 18:00:00
4615,1956,sent,2025-04-06 12:00:00
4616,1957,sent,2025-04-06 11:00:00
4617,1957,delivered,2025-04-06 11:41:00
4618,1958,sent,2025-04-06 18:00:00
4619,1958,delivered,2025-04-06 18:01:00
4620,1959,sent,2025-04-05 08:00:00
4621,1959,delivered,2025-04-05 08:45:00
4622,1959,opened,2025-04-05 11:42:00
4623,1960,sent,2025-04-06 11:00:00
4624,1960,delivered,2025-04-06 11:41:00
4625,1961,sent,2025-04-05 08:00:00
4626,1961,delivered,2025-04-05 08:44:00
4627,1962,sent,2025-04-05 12:00:00
4628,1962,delivered,2025-04-05 12:13:00
4629,1962,opened,2025-04-05 13:35:00
4630,1962,clicked,2025-04-05 16:16:00
4631,1963,sent,2025-04-05 09:00:00
4632,1963,delivered,2025-04-05 09:35:00
4633,1963,clicked,2025-04-05 10:29:00
4634,1964,sent,2025-04-05 14:00:00
4635,1964,delivered,2025-04-05 14:56:00
4636,1965,sent,2025-04-05 14:00:00
4637,1965,delivered,2025-04-05 14:14:00
4638,1965,clicked,2025-04-05 17:49:00
4639,1966,sent,2025-04-05 14:00:00
4640,1966,delivered,2025-04-05 14:25:00
4641,1966,opened,2025-04-05 15:32:00
4642,1967,sent,2025-04-06 10:00:00
4643,1967,delivered,2025-04-06 10:09:00
4644,1968,sent,2025-04-05 19:00:00
4645,1968,delivered,2025-04-05 19:52:00
4646,1969,sent,2025-04-05 13:00:00
4647,1969,delivered,2025-04-05 13:33:00
4648,1970,sent,2025-04-06 11:00:00
4649,1970,delivered,2025-04-06 11:56:00
4650,1971,sent,2025-04-05 16:00:00
4651,1971,delivered,2025-04-05 16:25:00
4652,1971,opened,2025-04-05 18:00:00
4653,1972,sent,2025-04-06 09:00:00
4654,1972,delivered,2025-04-06 09:02:00
4655,1973,sent,2025-04-05 12:00:00
4656,1973,delivered,2025-04-05 12:17:00
4657,1974,sent,2025-04-06 09:00:00
4658,1975,sent,2025-04-06 19:00:00
4659,1975,delivered,2025-04-06 19:33:00
4660,1976,sent,2025-04-06 11:00:00
4661,1976,delivered,2025-04-06 11:15:00
4662,1976,opened,2025-04-06 11:20:00
4663,1977,sent,2025-04-06 15:00:00
4664,1977,delivered,2025-04-06 15:03:00
4665,1978,sent,2025-04-06 16:00:00
4666,1979,sent,2025-04-05 08:00:00
4667,1979,delivered,2025-04-05 08:50:00
4668,1979,opened,2025-04-05 11:48:00
4669,1980,sent,2025-04-05 14:00:00
4670,1980,delivered,2025-04-05 14:26:00
4671,1981,sent,2025-04-06 15:00:00
4672,1981,delivered,2025-04-06 15:57:00
4673,1982,sent,2025-04-05 13:00:00
4674,1982,delivered,2025-04-05 13:23:00
4675,1983,sent,2025-04-05 14:00:00
4676,1983,delivered,2025-04-05 14:03:00
4677,1983,opened,2025-04-05 16:31:00
4678,1984,sent,2025-04-05 13:00:00
4679,1984,delivered,2025-04-05 13:57:00
4680,1985,sent,2025-04-05 18:00:00
4681,1985,delivered,2025-04-05 18:29:00
4682,1985,opened,2025-04-05 19:26:00
4683,1985,clicked,2025-04-05 21:03:00
4684,1986,sent,2025-04-06 13:00:00
4685,1986,delivered,2025-04-06 13:17:00
4686,1987,sent,2025-04-06 12:00:00
4687,1987,delivered,2025-04-06 12:30:00
4688,1988,sent,2025-04-05 12:00:00
4689,1988,delivered,2025-04-05 12:25:00
4690,1989,sent,2025-04-05 09:00:00
4691,1989,delivered,2025-04-05 09:57:00
4692,1990,sent,2025-04-06 17:00:00
4693,1990,delivered,2025-04-06 17:34:00
4694,1991,sent,2025-04-06 09:00:00
4695,1991,delivered,2025-04-06 09:19:00
4696,1991,opened,2025-04-06 10:56:00
4697,1991,clicked,2025-04-06 14:31:00
4698,1992,sent,2025-04-06 09:00:00
4699,1992,delivered,2025-04-06 09:42:00
4700,1992,opened,2025-04-06 12:39:00
4701,1993,sent,2025-04-05 10:00:00
4702,1993,delivered,2025-04-05 10:04:00
4703,1993,opened,2025-04-05 13:14:00
4704,1994,sent,2025-04-06 08:00:00
4705,1994,delivered,2025-04-06 08:46:00
4706,1994,opened,2025-04-06 09:36:00
4707,1995,sent,2025-04-06 13:00:00
4708,1995,delivered,2025-04-06 13:22:00
4709,1996,sent,2025-04-06 08:00:00
4710,1996,delivered,2025-04-06 08:29:00
4711,1997,sent,2025-04-06 11:00:00
4712,1997,delivered,2025-04-06 11:52:00
4713,1997,opened,2025-04-06 12:44:00
4714,1998,sent,2025-04-06 19:00:00
4715,1998,delivered,2025-04-06 19:02:00
4716,1998,clicked,2025-04-06 21:07:00
4717,1999,sent,2025-04-05 14:00:00
4718,1999,delivered,2025-04-05 14:36:00
4719,2000,sent,2025-04-06 14:00:00
4720,2000,delivered,2025-04-06 14:07:00
4721,2000,clicked,2025-04-06 16:06:00
4722,2001,sent,2025-04-05 14:00:00
4723,2001,delivered,2025-04-05 14:15:00
4724,2001,clicked,2025-04-05 14:32:00
4725,2002,sent,2025-04-06 11:00:00
4726,2002,delivered,2025-04-06 11:46:00
4727,2003,sent,2025-04-05 16:00:00
4728,2004,sent,2025-04-06 16:00:00
4729,2004,delivered,2025-04-06 16:34:00
4730,2005,sent,2025-04-06 18:00:00
4731,2005,delivered,2025-04-06 18:14:00
4732,2006,sent,2025-04-05 08:00:00
4733,2006,delivered,2025-04-05 08:14:00
4734,2006,opened,2025-04-05 09:40:00
4735,2006,clicked,2025-04-05 11:24:00
4736,2007,sent,2025-04-06 19:00:00
